email_id,relative_path,actual_label,pretraining_probability,posttraining_probability,pretraining_label,posttraining_label,notes,pretraining_description,posttraining_description
non_phishing_077,non_phishing/non_phishing_077.html,0,0.250000,,legitimate,,synthetic_non_phishing,Model files not loaded; using simple rule score only. | Risky words found: confirm,
non_phishing_078,non_phishing/non_phishing_078.html,0,0.000000,,legitimate,,synthetic_non_phishing,Model files not loaded; using simple rule score only.,
non_phishing_079,non_phishing/non_phishing_079.html,0,0.000000,,legitimate,,synthetic_non_phishing,Model files not loaded; using simple rule score only.,
non_phishing_080,non_phishing/non_phishing_080.html,0,0.000000,,legitimate,,synthetic_non_phishing,Model files not loaded; using simple rule score only.,
non_phishing_081,non_phishing/non_phishing_081.html,0,0.000000,,legitimate,,synthetic_non_phishing,Model files not loaded; using simple rule score only.,
non_phishing_082,non_phishing/non_phishing_082.html,0,0.000000,,legitimate,,synthetic_non_phishing,Model files not loaded; using simple rule score only.,
non_phishing_083,non_phishing/non_phishing_083.html,0,0.000000,,legitimate,,synthetic_non_phishing,Model files not loaded; using simple rule score only.,
non_phishing_084,non_phishing/non_phishing_084.html,0,0.000000,,legitimate,,synthetic_non_phishing,Model files not loaded; using simple rule score only.,
non_phishing_085,non_phishing/non_phishing_085.html,0,0.250000,,legitimate,,synthetic_non_phishing,Model files not loaded; using simple rule score only. | Risky words found: confirm,
non_phishing_086,non_phishing/non_phishing_086.html,0,0.000000,,legitimate,,synthetic_non_phishing,Model files not loaded; using simple rule score only.,
non_phishing_087,non_phishing/non_phishing_087.html,0,0.250000,,legitimate,,synthetic_non_phishing,Model files not loaded; using simple rule score only. | Risky words found: confirm,
non_phishing_088,non_phishing/non_phishing_088.html,0,0.000000,,legitimate,,synthetic_non_phishing,Model files not loaded; using simple rule score only.,
non_phishing_089,non_phishing/non_phishing_089.html,0,0.000000,,legitimate,,synthetic_non_phishing,Model files not loaded; using simple rule score only.,
non_phishing_090,non_phishing/non_phishing_090.html,0,0.000000,,legitimate,,synthetic_non_phishing,Model files not loaded; using simple rule score only.,
non_phishing_091,non_phishing/non_phishing_091.html,0,0.000000,,legitimate,,synthetic_non_phishing,Model files not loaded; using simple rule score only.,
non_phishing_092,non_phishing/non_phishing_092.html,0,0.000000,,legitimate,,synthetic_non_phishing,Model files not loaded; using simple rule score only.,
non_phishing_093,non_phishing/non_phishing_093.html,0,0.000000,,legitimate,,synthetic_non_phishing,Model files not loaded; using simple rule score only.,
non_phishing_094,non_phishing/non_phishing_094.html,0,0.000000,,legitimate,,synthetic_non_phishing,Model files not loaded; using simple rule score only.,
non_phishing_095,non_phishing/non_phishing_095.html,0,0.250000,,legitimate,,synthetic_non_phishing,Model files not loaded; using simple rule score only. | Risky words found: confirm,
non_phishing_096,non_phishing/non_phishing_096.html,0,0.000000,,legitimate,,synthetic_non_phishing,Model files not loaded; using simple rule score only.,
non_phishing_097,non_phishing/non_phishing_097.html,0,0.250000,,legitimate,,synthetic_non_phishing,Model files not loaded; using simple rule score only. | Risky words found: confirm,
non_phishing_098,non_phishing/non_phishing_098.html,0,0.000000,,legitimate,,synthetic_non_phishing,Model files not loaded; using simple rule score only.,
non_phishing_099,non_phishing/non_phishing_099.html,0,0.000000,,legitimate,,synthetic_non_phishing,Model files not loaded; using simple rule score only.,
non_phishing_100,non_phishing/non_phishing_100.html,0,0.000000,,legitimate,,synthetic_non_phishing,Model files not loaded; using simple rule score only.,
